airfoil
  0.5354906498  0.0863099653
  0.5276130156  0.0877712367
  0.5197284995  0.0891951594
  0.5118390668  0.0905791068
  0.5039466835  0.0919204986
  0.4960533165  0.0932168097
  0.4881609332  0.0944655783
  0.4802715005  0.0956644138
  0.4723869844  0.0968110050
  0.4645093502  0.0979031276
  0.4566405609  0.0989386518
  0.4487825777  0.0999155495
  0.4409373590  0.1008319008
  0.4331068599  0.1016859009
  0.4252930320  0.1024758660
  0.4174978227  0.1032002390
  0.4097231746  0.1038575948
  0.4019710254  0.1044466448
  0.3942433071  0.1049662413
  0.3865419455  0.1054153811
  0.3788688601  0.1057932089
  0.3712259631  0.1060990196
  0.3636151593  0.1063322602
  0.3560383454  0.1064925318
  0.3484974098  0.1065795897
  0.3409942319  0.1065933443
  0.3335306815  0.1065338601
  0.3261086187  0.1064013552
  0.3187298934  0.1061961994
  0.3113963443  0.1059189124
  0.3041097992  0.1055701609
  0.2968720741  0.1051507550
  0.2896849727  0.1046616450
  0.2825502862  0.1041039167
  0.2754697928  0.1034787865
  0.2684452569  0.1027875963
  0.2614784294  0.1020318077
  0.2545710465  0.1012129957
  0.2477248296  0.1003328425
  0.2409414849  0.0993931302
  0.2342227031  0.0983957341
  0.2275701585  0.0973426146
  0.2209855092  0.0962358103
  0.2144703961  0.0950774295
  0.2080264430  0.0938696424
  0.2016552559  0.0926146730
  0.1953584224  0.0913147907
  0.1891375121  0.0899723021
  0.1829940752  0.0885895429
  0.1769296428  0.0871688695
  0.1709457264  0.0857126508
  0.1650438171  0.0842232603
  0.1592253860  0.0827030682
  0.1534918830  0.0811544337
  0.1478447372  0.0795796974
  0.1422853558  0.0779811742
  0.1368151244  0.0763611462
  0.1314354062  0.0747218561
  0.1261475421  0.0730655009
  0.1209528499  0.0713942255
  0.1158526242  0.0697101176
  0.1108481360  0.0680152021
  0.1059406327  0.0663114360
  0.1011313372  0.0646007042
  0.0964214481  0.0628848155
  0.0918121393  0.0611654983
  0.0873045594  0.0594443981
  0.0828998319  0.0577230741
  0.0785990545  0.0560029967
  0.0744032991  0.0542855459
  0.0703136113  0.0525720095
  0.0663310103  0.0508635814
  0.0624564888  0.0491613615
  0.0586910122  0.0474663545
  0.0550355191  0.0457794705
  0.0514909205  0.0441015246
  0.0480580998  0.0424332377
  0.0447379124  0.0407752375
  0.0415311859  0.0391280597
  0.0384387194  0.0374921492
  0.0354612837  0.0358678621
  0.0325996208  0.0342554677
  0.0298544439  0.0326551504
  0.0272264370  0.0310670125
  0.0247162553  0.0294910767
  0.0223245242  0.0279272889
  0.0200518399  0.0263755209
  0.0178987687  0.0248355740
  0.0158658473  0.0233071820
  0.0139535822  0.0217900142
  0.0121624501  0.0202836795
  0.0104928974  0.0187877293
  0.0089453400  0.0173016616
  0.0075201638  0.0158249242
  0.0062177239  0.0143569188
  0.0050383449  0.0128970046
  0.0039823207  0.0114445019
  0.0030499145  0.0099986961
  0.0022413587  0.0085588418
  0.0015568548  0.0071241662
  0.0009965733  0.0056938729
  0.0005606540  0.0042671464
  0.0002492054  0.0028431554
  0.0000623052  0.0014210568
  0.0000000000  0.0000001800
  0.0000623052  -0.0011049239
  0.0002492054  -0.0022085208
  0.0005606540  -0.0033092804
  0.0009965733  -0.0044056997
  0.0015568548  -0.0054962866
  0.0022413587  -0.0065795634
  0.0030499145  -0.0076540703
  0.0039823207  -0.0087183689
  0.0050383449  -0.0097710458
  0.0062177239  -0.0108107153
  0.0075201638  -0.0118360233
  0.0089453400  -0.0128456497
  0.0104928974  -0.0138383116
  0.0121624501  -0.0148127660
  0.0139535822  -0.0157678128
  0.0158658473  -0.0167022964
  0.0178987687  -0.0176151092
  0.0200518399  -0.0185051925
  0.0223245242  -0.0193715394
  0.0247162553  -0.0202131961
  0.0272264370  -0.0210292635
  0.0298544439  -0.0218188990
  0.0325996208  -0.0225813170
  0.0354612837  -0.0233157907
  0.0384387194  -0.0240216521
  0.0415311859  -0.0246982935
  0.0447379124  -0.0253451671
  0.0480580998  -0.0259617857
  0.0514909205  -0.0265477229
  0.0550355191  -0.0271026124
  0.0586910122  -0.0276261483
  0.0624564888  -0.0281180842
  0.0663310103  -0.0285782329
  0.0703136113  -0.0290064652
  0.0744032991  -0.0294027093
  0.0785990545  -0.0297669496
  0.0828998319  -0.0300992256
  0.0873045594  -0.0303996300
  0.0918121393  -0.0306683081
  0.0964214481  -0.0309054556
  0.1011313372  -0.0311113171
  0.1059406327  -0.0312861843
  0.1108481360  -0.0314303945
  0.1158526242  -0.0315443283
  0.1209528499  -0.0316284076
  0.1261475421  -0.0316830941
  0.1314354062  -0.0317088869
  0.1368151244  -0.0317063204
  0.1422853558  -0.0316759624
  0.1478447372  -0.0316184120
  0.1534918830  -0.0315342975
  0.1592253860  -0.0314242741
  0.1650438171  -0.0312890221
  0.1709457264  -0.0311292447
  0.1769296428  -0.0309456664
  0.1829940752  -0.0307390301
  0.1891375121  -0.0305100963
  0.1953584224  -0.0302596403
  0.2016552559  -0.0299884508
  0.2080264430  -0.0296973279
  0.2144703961  -0.0293870818
  0.2209855092  -0.0290585303
  0.2275701585  -0.0287124982
  0.2342227031  -0.0283498148
  0.2409414849  -0.0279713132
  0.2477248296  -0.0275778283
  0.2545710465  -0.0271701957
  0.2614784294  -0.0267492504
  0.2684452569  -0.0263158257
  0.2754697928  -0.0258707516
  0.2825502862  -0.0254148541
  0.2896849727  -0.0249489542
  0.2968720741  -0.0244738665
  0.3041097992  -0.0239903986
  0.3113963443  -0.0234993500
  0.3187298934  -0.0230015116
  0.3261086187  -0.0224976645
  0.3335306815  -0.0219885796
  0.3409942319  -0.0214750164
  0.3484974098  -0.0209577230
  0.3560383454  -0.0204374350
  0.3636151593  -0.0199148751
  0.3712259631  -0.0193907521
  0.3788688601  -0.0188657610
  0.3865419455  -0.0183405821
  0.3942433071  -0.0178158804
  0.4019710254  -0.0172923053
  0.4097231746  -0.0167704900
  0.4174978227  -0.0162510513
  0.4252930320  -0.0157345887
  0.4331068599  -0.0152216842
  0.4409373590  -0.0147129021
  0.4487825777  -0.0142087882
  0.4566405609  -0.0137098695
  0.4645093502  -0.0132166542
  0.4723869844  -0.0127296305
  0.4802715005  -0.0122492670
  0.4881609332  -0.0117760121
  0.4960533165  -0.0113102934
  0.5039466835  -0.0108525178
  0.5118390668  -0.0104030708
  0.5197284995  -0.0099623165
  0.5276130156  -0.0095305970
  0.5354906498  -0.0091082325
  0.5433594391  -0.0086955209
  0.5512174223  -0.0082927376
  0.5590626410  -0.0079001353
  0.5668931401  -0.0075179440
  0.5747069680  -0.0071463706
  0.5825021773  -0.0067855991
  0.5902768254  -0.0064357905
  0.5980289746  -0.0060970829
  0.6057566929  -0.0057695911
  0.6134580545  -0.0054534074
  0.6211311399  -0.0051486012
  0.6287740369  -0.0048552191
  0.6363848407  -0.0045732858
  0.6439616546  -0.0043028036
  0.6515025902  -0.0040437533
  0.6590057681  -0.0037960942
  0.6664693185  -0.0035597649
  0.6738913813  -0.0033346834
  0.6812701066  -0.0031207478
  0.6886036557  -0.0029178372
  0.6958902008  -0.0027258115
  0.7031279259  -0.0025445132
  0.7103150273  -0.0023737672
  0.7174497138  -0.0022133819
  0.7245302072  -0.0020631502
  0.7315547431  -0.0019228501
  0.7385215706  -0.0017922457
  0.7454289535  -0.0016710881
  0.7522751704  -0.0015591163
  0.7590585151  -0.0014560584
  0.7657772969  -0.0013616322
  0.7724298415  -0.0012755467
  0.7790144908  -0.0011975029
  0.7855296039  -0.0011271947
  0.7919735570  -0.0010643104
  0.7983447441  -0.0010085332
  0.8046415776  -0.0009595429
  0.8108624879  -0.0009170163
  0.8170059248  -0.0008806288
  0.8230703572  -0.0008500552
  0.8290542736  -0.0008249706
  0.8349561829  -0.0008050516
  0.8407746140  -0.0007899771
  0.8465081170  -0.0007794294
  0.8521552628  -0.0007730949
  0.8577146442  -0.0007706653
  0.8631848756  -0.0007718378
  0.8685645938  -0.0007763167
  0.8738524579  -0.0007838133
  0.8790471501  -0.0007940471
  0.8841473758  -0.0008067464
  0.8891518640  -0.0008216484
  0.8940593673  -0.0008385004
  0.8988686628  -0.0008570596
  0.9035785519  -0.0008770939
  0.9081878607  -0.0008983822
  0.9126954406  -0.0009207142
  0.9171001681  -0.0009438914
  0.9214009455  -0.0009677264
  0.9255967009  -0.0009920438
  0.9296863887  -0.0010166793
  0.9336689897  -0.0010414807
  0.9375435112  -0.0010663069
  0.9413089878  -0.0010910282
  0.9449644809  -0.0011155262
  0.9485090795  -0.0011396931
  0.9519419002  -0.0011634320
  0.9552620876  -0.0011866561
  0.9584688141  -0.0012092882
  0.9615612806  -0.0012312610
  0.9645387163  -0.0012525159
  0.9674003792  -0.0012730028
  0.9701455561  -0.0012926796
  0.9727735630  -0.0013115117
  0.9752837447  -0.0013294715
  0.9776754758  -0.0013465375
  0.9799481601  -0.0013626941
  0.9821012313  -0.0013779308
  0.9841341527  -0.0013922419
  0.9860464178  -0.0014056255
  0.9878375499  -0.0014180832
  0.9895071026  -0.0014296196
  0.9910546600  -0.0014402415
  0.9924798362  -0.0014499575
  0.9937822761  -0.0014587778
  0.9949616551  -0.0014667131
  0.9960176793  -0.0014737746
  0.9969500855  -0.0014799737
  0.9977586413  -0.0014853211
  0.9984431452  -0.0014898269
  0.9990034267  -0.0014935002
  0.9994393460  -0.0014963487
  0.9997507946  -0.0014983788
  0.9999376948  -0.0014995949
  1.0000000000  -0.0015000000
